trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
29,False,"{'a': 0.01, 'e': 0.9582438755126972}",20,0,-93.72184792396925,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
30,False,"{'a': 0.01, 'e': 0.955336489125606}",25,0,-46.69723683932191,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
31,False,"{'a': 0.01, 'e': 0.9523335698857134}",25,0,-37.07101519415382,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
32,False,"{'a': 0.01, 'e': 0.9492354180824408}",30,0,-93.2870563488962,"{0: 20, 1: 1, 2: 7, 3: 2, 4: 0}",0
33,False,"{'a': 0.01, 'e': 0.946042343528387}",25,0,-199.672407926013,"{0: 12, 1: 2, 2: 6, 3: 3, 4: 2}",0
34,False,"{'a': 0.01, 'e': 0.9427546655283462}",20,0,-185.65829389829838,"{0: 9, 1: 1, 2: 7, 3: 0, 4: 3}",0
35,False,"{'a': 0.01, 'e': 0.9393727128473789}",25,0,-32.16962483310043,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
36,False,"{'a': 0.01, 'e': 0.9358968236779348}",25,0,-74.86276729443077,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
37,False,"{'a': 0.01, 'e': 0.9323273456060345}",30,0,-105.41511602388255,"{0: 22, 1: 0, 2: 6, 3: 1, 4: 1}",0
38,False,"{'a': 0.01, 'e': 0.9286646355765102}",35,0,-154.08246626190305,"{0: 25, 1: 1, 2: 6, 3: 0, 4: 3}",0
39,False,"{'a': 0.01, 'e': 0.9249090598573131}",25,0,-61.573614276203756,"{0: 17, 1: 4, 2: 2, 3: 2, 4: 0}",0
40,False,"{'a': 0.01, 'e': 0.9210609940028851}",30,0,-220.19797681684886,"{0: 18, 1: 1, 2: 6, 3: 1, 4: 4}",0
41,False,"{'a': 0.01, 'e': 0.9171208228166051}",25,0,-202.8942322537582,"{0: 13, 1: 1, 2: 7, 3: 1, 4: 3}",0
42,False,"{'a': 0.01, 'e': 0.9130889403123083}",30,9,-57.6629097106057,"{0: 12, 1: 2, 2: 7, 3: 0, 4: 0}",1
43,False,"{'a': 0.01, 'e': 0.9089657496748851}",20,0,-95.45058466427486,"{0: 10, 1: 1, 2: 8, 3: 1, 4: 0}",0
44,False,"{'a': 0.01, 'e': 0.9047516632199634}",20,0,-73.82259527432184,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
45,False,"{'a': 0.01, 'e': 0.9004471023526769}",20,6,-74.38001554790341,"{0: 8, 1: 0, 2: 5, 3: 0, 4: 1}",1
46,False,"{'a': 0.01, 'e': 0.8960524975255252}",20,0,-123.45343820989265,"{0: 9, 1: 4, 2: 5, 3: 1, 4: 1}",0
47,False,"{'a': 0.01, 'e': 0.891568288195329}",20,0,-48.03261582537157,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
48,False,"{'a': 0.01, 'e': 0.8869949227792842}",25,13,-63.47289447751401,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 1}",1
49,False,"{'a': 0.01, 'e': 0.8823328586101215}",25,0,-97.278385779186,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
50,False,"{'a': 0.01, 'e': 0.8775825618903728}",30,0,-143.7778886863132,"{0: 16, 1: 2, 2: 11, 3: 0, 4: 1}",0
51,False,"{'a': 0.01, 'e': 0.8727445076457513}",20,0,-96.09190115124798,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
52,False,"{'a': 0.01, 'e': 0.8678191796776499}",20,0,-107.02943843297949,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
53,False,"{'a': 0.01, 'e': 0.862807070514761}",20,0,-44.1822052446348,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
54,False,"{'a': 0.01, 'e': 0.8577086813638242}",25,0,-137.54246427216083,"{0: 15, 1: 1, 2: 5, 3: 3, 4: 1}",0
55,False,"{'a': 0.01, 'e': 0.8525245220595057}",25,6,-67.12784281601387,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 1}",1
56,False,"{'a': 0.01, 'e': 0.8472551110134161}",20,0,-121.00121840822995,"{0: 12, 1: 1, 2: 3, 3: 3, 4: 1}",0
57,False,"{'a': 0.01, 'e': 0.8419009751622687}",20,0,-74.52978510654826,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
58,False,"{'a': 0.01, 'e': 0.8364626499151869}",20,0,-83.49047210789253,"{0: 9, 1: 3, 2: 8, 3: 0, 4: 0}",0
59,False,"{'a': 0.01, 'e': 0.8309406791001636}",30,0,-149.70172910341026,"{0: 19, 1: 4, 2: 3, 3: 2, 4: 2}",0
60,False,"{'a': 0.01, 'e': 0.8253356149096783}",20,0,-83.17386042113083,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
61,False,"{'a': 0.01, 'e': 0.8196480178454795}",25,0,-196.46894461755866,"{0: 14, 1: 0, 2: 7, 3: 1, 4: 3}",0
62,False,"{'a': 0.01, 'e': 0.8138784566625339}",30,2,-127.58071969911282,"{0: 17, 1: 3, 2: 6, 3: 0, 4: 2}",1
63,False,"{'a': 0.01, 'e': 0.8080275083121519}",20,0,-49.27144195113642,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
64,False,"{'a': 0.01, 'e': 0.8020957578842927}",20,4,-22.86679509877939,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 0}",1
65,False,"{'a': 0.01, 'e': 0.7960837985490558}",20,0,-121.31558477133478,"{0: 12, 1: 0, 2: 4, 3: 3, 4: 1}",0
66,False,"{'a': 0.01, 'e': 0.7899922314973651}",20,0,-111.007291795901,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",1
67,False,"{'a': 0.01, 'e': 0.7838216658808492}",30,0,-85.38437573283184,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
68,False,"{'a': 0.01, 'e': 0.7775727187509279}",25,0,-48.83183695728942,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
69,False,"{'a': 0.01, 'e': 0.7712460149971065}",30,3,-147.29956566509748,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 2}",1
70,False,"{'a': 0.01, 'e': 0.7648421872844884}",35,0,-248.40218288301529,"{0: 21, 1: 1, 2: 8, 3: 0, 4: 5}",0
71,False,"{'a': 0.01, 'e': 0.7583618759905082}",35,7,-112.6611166439207,"{0: 18, 1: 1, 2: 6, 3: 2, 4: 1}",1
72,False,"{'a': 0.01, 'e': 0.7518057291408949}",20,0,-100.53480891022096,"{0: 9, 1: 4, 2: 5, 3: 2, 4: 0}",0
73,False,"{'a': 0.01, 'e': 0.7451744023448704}",25,0,-106.43486080909858,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
74,False,"{'a': 0.01, 'e': 0.7384685587295879}",20,2,-50.01223963695513,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
75,False,"{'a': 0.01, 'e': 0.7316888688738209}",25,0,-60.74876102623196,"{0: 18, 1: 5, 2: 0, 3: 1, 4: 1}",0
76,False,"{'a': 0.01, 'e': 0.7248360107409052}",20,0,-66.47369013170058,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
77,False,"{'a': 0.01, 'e': 0.7179106696109434}",35,6,-97.38009668502875,"{0: 19, 1: 2, 2: 6, 3: 1, 4: 1}",1
78,False,"{'a': 0.01, 'e': 0.7109135380122773}",20,0,-84.90949290771339,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
79,False,"{'a': 0.01, 'e': 0.7038453156522361}",30,11,-16.898325300532473,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
80,False,"{'a': 0.01, 'e': 0.6967067093471654}",20,12,-28.167665734281023,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
81,False,"{'a': 0.01, 'e': 0.689498432951747}",20,0,-63.45672710464264,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
82,False,"{'a': 0.01, 'e': 0.6822212072876135}",20,0,-51.88497846362556,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
83,False,"{'a': 0.01, 'e': 0.674875760071267}",25,9,-144.8192289151566,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 3}",1
84,False,"{'a': 0.01, 'e': 0.6674628258413081}",25,0,-141.54456589072075,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 3}",0
85,False,"{'a': 0.01, 'e': 0.6599831458849822}",20,10,-64.72881607296424,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 1}",1
86,False,"{'a': 0.01, 'e': 0.6524374681640519}",20,0,-5.03789534280311,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
87,False,"{'a': 0.01, 'e': 0.6448265472400012}",25,0,-63.61086788499523,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 2}",0
88,False,"{'a': 0.01, 'e': 0.6371511441985802}",20,0,-45.27530908786954,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
89,False,"{'a': 0.01, 'e': 0.6294120265736969}",20,13,-3.0279128245746407,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
90,False,"{'a': 0.01, 'e': 0.6216099682706644}",25,0,-84.57955417645333,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 2}",0
91,False,"{'a': 0.01, 'e': 0.6137457494888116}",25,0,-64.23281485894324,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
92,False,"{'a': 0.01, 'e': 0.6058201566434628}",25,0,-58.57838410112812,"{0: 19, 1: 0, 2: 4, 3: 2, 4: 0}",0
93,False,"{'a': 0.01, 'e': 0.5978339822872982}",20,0,-14.900259041707887,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
94,False,"{'a': 0.01, 'e': 0.5897880250310982}",20,0,-111.71242285353604,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
95,False,"{'a': 0.01, 'e': 0.5816830894638835}",20,0,-26.890740437390207,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
96,False,"{'a': 0.01, 'e': 0.5735199860724567}",20,2,-35.13070834506868,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 0}",1
97,False,"{'a': 0.01, 'e': 0.5652995311603544}",20,6,-100.35711205717755,"{0: 8, 1: 3, 2: 0, 3: 1, 4: 2}",1
98,False,"{'a': 0.01, 'e': 0.5570225467662173}",25,18,12.281680258089228,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.01, 'e': 0.5486898605815875}",25,11,-39.04163271216119,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
100,False,"{'a': 0.01, 'e': 0.5403023058681397}",20,3,-29.00553252848682,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
101,False,"{'a': 0.01, 'e': 0.5318607213743555}",20,7,-32.093400963864966,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
102,False,"{'a': 0.01, 'e': 0.5233659512516495}",25,0,-91.41842120931501,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
103,False,"{'a': 0.01, 'e': 0.5148188449699553}",25,0,-56.5062534262089,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
104,False,"{'a': 0.01, 'e': 0.5062202572327784}",25,9,-15.284592219431149,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
105,False,"{'a': 0.01, 'e': 0.49757104789172696}",25,0,10.218957081693416,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
106,False,"{'a': 0.01, 'e': 0.4888720818605275}",25,0,-49.803757593124274,"{0: 17, 1: 0, 2: 8, 3: 0, 4: 0}",0
107,False,"{'a': 0.01, 'e': 0.4801242290285341}",20,0,-5.854605432611758,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
108,False,"{'a': 0.01, 'e': 0.47132836417373997}",20,0,-23.476487511414017,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
109,False,"{'a': 0.01, 'e': 0.4624853668753008}",20,16,6.024144724903974,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.01, 'e': 0.4535961214255773}",25,4,-43.63035648134529,"{0: 16, 1: 1, 2: 2, 3: 2, 4: 0}",1
111,False,"{'a': 0.01, 'e': 0.4446615167417068}",20,4,-5.1447806159112766,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
112,False,"{'a': 0.01, 'e': 0.4356824462767121}",35,18,0.7972388670848387,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
113,False,"{'a': 0.01, 'e': 0.42665980793015723}",30,0,-47.557969413039835,"{0: 24, 1: 1, 2: 3, 3: 2, 4: 0}",0
114,False,"{'a': 0.01, 'e': 0.41759450395835795}",30,18,-29.547655503624128,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
115,False,"{'a': 0.01, 'e': 0.40848744088415717}",25,0,-71.77884140065902,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 1}",0
116,False,"{'a': 0.01, 'e': 0.3993395294062732}",20,14,-1.3785118187736605,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
117,False,"{'a': 0.01, 'e': 0.3901516843082303}",20,0,-74.38076177936084,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
118,False,"{'a': 0.01, 'e': 0.38092482436688185}",25,0,-75.19921059340723,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
119,False,"{'a': 0.01, 'e': 0.371659872260533}",20,0,10.141899226409826,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
120,False,"{'a': 0.01, 'e': 0.3623577544766736}",20,0,-49.486372159758446,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
121,False,"{'a': 0.01, 'e': 0.3530194012193304}",25,8,17.791035386093533,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
122,False,"{'a': 0.01, 'e': 0.34364574631604705}",25,14,-22.13658643276046,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
123,False,"{'a': 0.01, 'e': 0.3342377271245026}",20,0,12.3552285513077,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
124,False,"{'a': 0.01, 'e': 0.32479628443877623}",25,0,-41.79716214964115,"{0: 19, 1: 2, 2: 2, 3: 2, 4: 0}",0
125,False,"{'a': 0.01, 'e': 0.3153223623952687}",25,0,-50.35269804697527,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
126,False,"{'a': 0.01, 'e': 0.30581690837828934}",20,7,23.949222626125618,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.01, 'e': 0.29628087292531874}",25,11,8.130760913966688,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
128,False,"{'a': 0.01, 'e': 0.2867152096319555}",25,20,9.025302826324815,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.01, 'e': 0.2771208750565576}",30,9,2.506089471695815,"{0: 19, 1: 1, 2: 0, 3: 1, 4: 0}",1
130,False,"{'a': 0.01, 'e': 0.26749882862458735}",20,10,-15.380092261576827,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
131,False,"{'a': 0.01, 'e': 0.2578500325326696}",20,0,-51.31927307647946,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
132,False,"{'a': 0.01, 'e': 0.2481754516523729}",30,14,9.566572149906635,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
133,False,"{'a': 0.01, 'e': 0.23847605343372313}",30,13,25.12164126188616,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.01, 'e': 0.22875280780845939}",30,19,6.786913331777345,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.01, 'e': 0.2190066870930415}",30,8,-4.581749107456338,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
136,False,"{'a': 0.01, 'e': 0.20923866589141926}",25,14,19.50585778097645,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.01, 'e': 0.19944972099757285}",20,16,5.088127755560317,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.01, 'e': 0.18964083129783424}",20,14,14.123262135179726,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.01, 'e': 0.17981297767299936}",30,14,6.962991965012581,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
140,False,"{'a': 0.01, 'e': 0.16996714290024081}",35,2,-47.13948392831054,"{0: 26, 1: 3, 2: 3, 3: 0, 4: 1}",1
141,False,"{'a': 0.01, 'e': 0.16010431155483126}",20,12,18.548492506119796,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.01, 'e': 0.15022546991168584}",25,0,11.541076989390143,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
143,False,"{'a': 0.01, 'e': 0.14033160584673673}",20,2,-0.29649449952036,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
144,False,"{'a': 0.01, 'e': 0.13042370873814554}",20,0,15.749816528176025,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
145,False,"{'a': 0.01, 'e': 0.12050276936736662}",25,0,-5.47304216034631,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
146,False,"{'a': 0.01, 'e': 0.11056977982006959}",20,16,9.016450881419493,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.01, 'e': 0.10062573338693173}",25,9,26.09974042781892,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.01, 'e': 0.09067162446430968}",25,19,13.108078001051462,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.01, 'e': 0.08070844845480063}",25,9,4.2863046931347775,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
150,False,"{'a': 0.01, 'e': 0.0707372016677029}",25,1,35.28237950628783,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.01, 'e': 0.0607588812193859}",20,0,29.34202231137589,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
152,False,"{'a': 0.01, 'e': 0.05077448493357918}",20,16,7.044424669984922,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.01, 'e': 0.040785011241591035}",25,18,12.283073382842641,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.01, 'e': 0.03079145908246612}",25,18,-25.811797959539525,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
155,False,"{'a': 0.01, 'e': 0.020794827803092428}",25,7,28.89718286687765,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,False,"{'a': 0.01, 'e': 0.010796117058267392}",20,11,16.00381879177184,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.01, 'e': 0.0007963267107332633}",30,16,28.82981445649364,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.01, 'e': 0.009203543268808336}",25,11,26.576352669369765,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.01, 'e': 0.01920249290169265}",30,1,48.941178245651194,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.01, 'e': 0.029199522301288815}",25,20,10.139738661179397,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.01, 'e': 0.03919363177298771}",20,7,-21.11130451366225,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
162,False,"{'a': 0.01, 'e': 0.049183821914170554}",25,14,23.931049349873074,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.01, 'e': 0.05916909371414836}",20,8,9.548365032898072,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
164,False,"{'a': 0.01, 'e': 0.06914844865406217}",35,7,13.999749765795679,"{0: 25, 1: 0, 2: 3, 3: 0, 4: 0}",1
165,False,"{'a': 0.01, 'e': 0.07912088880673408}",30,16,12.99119796105687,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
166,False,"{'a': 0.01, 'e': 0.08908541693645919}",20,0,21.452057924209655,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
167,False,"{'a': 0.01, 'e': 0.09904103659872801}",25,12,12.360588140993992,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
168,False,"{'a': 0.01, 'e': 0.10898675223987112}",20,12,14.934387684425712,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.01, 'e': 0.11892156929661223}",35,11,19.82448786550375,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
170,False,"{'a': 0.01, 'e': 0.12884449429552464}",20,12,18.122856447499643,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.01, 'e': 0.13875453495237755}",25,0,19.95623921377166,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
172,False,"{'a': 0.01, 'e': 0.14865070027136365}",20,8,-0.8157205133994978,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
173,False,"{'a': 0.01, 'e': 0.15853200064419776}",20,9,0.14277530438580777,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
174,False,"{'a': 0.01, 'e': 0.16839744794907702}",25,2,-33.72408642614819,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 1}",1
175,False,"{'a': 0.01, 'e': 0.17824605564949209}",25,9,16.638585695586762,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
176,False,"{'a': 0.01, 'e': 0.1880768388928801}",25,12,11.586383533129798,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
177,False,"{'a': 0.01, 'e': 0.197888814609109}",25,8,-35.714572773101224,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
178,False,"{'a': 0.01, 'e': 0.2076810016087838}",20,11,-7.615789831710658,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
179,False,"{'a': 0.01, 'e': 0.21745242068136464}",30,18,18.996644420364767,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.01, 'e': 0.2272020946930871}",20,7,-19.658869015013263,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
181,False,"{'a': 0.01, 'e': 0.23692904868467468}",30,0,-10.587946625917281,"{0: 26, 1: 1, 2: 2, 3: 1, 4: 0}",0
182,False,"{'a': 0.01, 'e': 0.24663230996883403}",30,17,-37.56216065739491,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
183,False,"{'a': 0.01, 'e': 0.2563109082275227}",25,2,36.81762264275169,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.01, 'e': 0.2659638756089804}",25,0,-8.011720122437803,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
